encriptado	SEG_CORFO	SEG_GOL	Regionx	sex_enc	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	P4_COD	Ciudad_comuna	Cargo
sD7gUiVJVkmK	PYME	Mas	Santiago	Hombre	7	PORQUE FUNCIONA BIEN NO TIENE INTERMITENCIA BUENA VELOCIDAD DAN BUENA RESPUESTA AL SERVICIO TÉCNICO	Buen funcionamiento de Internet / velocidad / estabilidad,Continuidad del servicio,Rapidez / eficiencia en solución de problemas	SANTIAGO	SOCIO Y ADMINISTRADOR
Vfl8kKSeMsJa	PYME	MV	Santiago	Mujer	6	"PORQUE ES BUENA; EN LOS SERVICIOS QUE OTORGA"	Buenos servicios/ productos	CERRILLOS	NA
NczI5Tx8KDvd	PYME	Mas	Regiones	Mujer	7	NINGUN PROBLEMA, MUCHOS  AÑOS CON ENTEL	Funciona bien /sin problemas,Es cliente antiguo/ lleva años	PUNTA ARENAS	NA
ucZQuggT60lU	PYME	MV	Santiago	Hombre	5	PORQUE HE TENIDO ALGUNOS PROBLEMAS DE SERVICIO Y SOPORTE	Mal servicio / desconforme con el servicio,Mala post venta /atención	ÑUÑOA	NA
yy41JyusY6pU	MICRO	Mas	Regiones	Mujer	3	TIENE FALLAS EN LA SEÑAL NO TIENE MUY  BUENAS OFERTAS TODAS LAS VECES QUE LOS CHILENOS NOS HAN TRATADO BIEN PERO LA COBERTURA NO ES MUY BUENA EN LA ZONA QUE USAMOS NOSOTROS LOS MOVILES	Mala señal / pérdida de señal / interferencias,Pocas / malas ofertas,Mala / poco cobertura	PELLUHUE REGION DEL MAULE	NA
fSvgUOcWVMEl	MICRO	Mas	Regiones	Hombre	6	PORQUE EN ESTOS MOMENTO HA ANDADO BIEN DESDE QUE ME CAMBIE, DE REPENTE HAY PARTE QUE NO TENGO BUENA SEÑAL (REÑIGUE, LOS LAGOS).	Funciona bien /sin problemas,Mala señal / pérdida de señal / interferencias	LOS LAGOS	NA
w5y484DUBZOc	PYME	MV	Santiago	Mujer	7	PORQUE NO TENEMOS NINGUN PROBLEMA DE NINGUN TIPO ES UN MUY BUEN SERVICIO	Funciona bien /sin problemas,Buen servicio / conforme / satisfecho con el servicio	RECOLETA	SECRETARIA
SxkqsadKncNz	MICRO	Mas	Regiones	Hombre	5	PORQUE DONDE YO VIVO LA SEÑAL ESTA MUY MALA	Mala señal / pérdida de señal / interferencias	CAÑETE	NA
sJmYh1VWja5Z	MICRO	Mas	Santiago	Hombre	3	PORQUE YO TENGO MUY MALA SEÑAL DONDE YO VIVO Y HE LLAMADO Y NO ME HAN DADO SOLUCION PORQUE NO ME PUEDO CONECTAR CON INTERNET SOBRE TODO EN LAS TARDES EN LAS TARDES NO TENGO BUENA RCEPCION	Mala señal / pérdida de señal / interferencias,No responde / no resuelven requerimientos,Poca continuidad del servicio  / se corta el servicio	ISLA DE MAIPO	NA
o9EZBXQJqk6R	MICRO	Mas	Regiones	Mujer	7	PORQUE NO HE TENIDO  PROBLEMAS Y CUANDO HE TENIDO DIFICULTAD LO HE TRATADO Y HEMOS LLEGADO A ACUERDO	Funciona bien /sin problemas,Responden / resuelven requerimientos	NUÑOA	FUNDADORA
jPrbj14phD7d	MICRO	Mas	Regiones	Hombre	7	COBERTURA EN ESTA PAIS DEL PAIS LA SEÑLA EN CUALQUIER PARTE TAMBIEN LOS PRECIOS QUE ME OFRECIERON PARA CAMBIARME	Buena cobertura,Buena señal / no hay caídas de la señal / señal nítida,Buenos precios / económicos / barato	PUERTO MONTT	NA
Rw0TTCX5j2F8	GGEE	MV	Regiones	Hombre	6	EL SERVICIO EN GENERAL ES BUENO	Buen servicio / conforme / satisfecho con el servicio	VALDIVIA	GERENTE GENERAL
IyucY2psS0BK	MICRO	Mas	Regiones	Mujer	5	POCA PREOCUPACION EN LOS CLIENTES CERO INTERES EN COMUNICACION EN LOS CLIENTES EN GENERAL NO SE ACERCAN A UN UNO DEBE ACERCARSE A ELLOS PARA BAJAR LOS COSTOS SE PREOCUPAN MAS DE LOS CLIENTES NUEVOS	Poca preocupación por el cliente,Personal no entiende reclamos/ solicitudes,No llaman / no se mantienen en contacto / no visitan	VIÑA DEL MAR	NA
JU0VPMsRIiEu	GGEE	AP	Santiago	Hombre	7	POR QUE NO HE TENIDO NUNCA PROBLEMA Y SIEMPRE ME HAN SOLUCIONADO LOS PROBLEMAS	Funciona bien /sin problemas,Responden / resuelven requerimientos	LAS CONDES	NA
xyF5vXwh7H1q	PYME	MP	Santiago	Hombre	5	PORQUE HE TRATADO DE VER Y NO HE TENIDO UN EJECUTIVO QUE ME HA LLAMADO PARA NADA QUIEO QUE ME LLAMN PARA OFRER CAMBIO DE EUIPO	No llaman / no se mantienen en contacto / no visitan,No realizan cambio de equipos/ problemas con cambio de equipos	TALAGANTE	NA
PhvaC3U7DQsz	MICRO	Mas	Santiago	Hombre	5	POR QUE ESTA MALO EL PROCEDIMIENTO, INTENET MUY LENTO	Mala post venta /atención,Internet lento / inestable	EL BOSQUE	NA
EEBp4cWjow3y	GGEE	AV	Regiones	Hombre	5	PORQUE HE TENIDO ALGUNOS INCONVENIENTES Y NO PUEDE SER PERFECTO, PROBLEMA CON LA SEÑAL	Faltan cosas por mejorar / no es perfecta,Mala señal / pérdida de señal / interferencias	ISLA DE MAIPO	NA
d3eI51jYYyBl	GGEE	MP	Santiago	Hombre	7	NO HE TENIDO PROBLEMAS Y ESTAN BARATOS LOS PALNES	Funciona bien /sin problemas,Buenos precios / económicos / barato	PAINE	GERENTE
W8sgL58k3k9A	MICRO	Mas	Regiones	Mujer	5	PORQUE HA TENIDO PROBLEMAS DE SEÑAL	Mala señal / pérdida de señal / interferencias	MALLOA VI REGION	NA
B3RGacxBI3l7	PYME	Mas	Regiones	Mujer	6	BUENO PORQUE NO HE TENIDO MAYORES PROBLEMAS YO O SEA EN CUANTO EN LA PARTE TÉCNICA NO HE TENIDO PROBLEMAS Y HE TENIDO POCA DEDICACIÓN DE LOS EJECUTIVOS NO ESO NADA MAS	Funciona bien /sin problemas,No responde / no resuelven requerimientos	VALPARAISO	NA
x48SlUTH7LBz	MICRO	Mas	Regiones	Hombre	6	PORQUE LLEVO AÑOS EN ESA EMPRESA SALVO AHORA PORQUE LOS PUNTOS PARA PAGO ESTAN CERRADAS LAS OFICINAS	Es cliente antiguo/ lleva años,Funciona bien /sin problemas	TALCAHUANO	NA
iM0Jl18aZACR	GGEE	AV	Santiago	Hombre	6	CONSIDERO QUE EL SERVICIO NO ES PERFECTO PARA COLOCAR UN SEIS HE TENIDO SOLICITADO REQUERIMIENTOS QUE NO HAN SIDO RESPONDIDAS DE MANERA EFICIENTE NO FUERON RESPONDIDAS CON LA VELOCIDAD QUE YO ESPERABA SOLO ESO	Faltan cosas por mejorar / no es perfecta,No responde / no resuelven requerimientos,Lentitud / ineficiencia en solución de problemas	HUECHURABA	NA
Ohu5LgN5S4LX	PYME	Mas	Santiago	Hombre	6	EL SERVICIO ES SUMAMENTE BUENO TIENE IMPASES DE VEZ ALGUNA NECESIDAD PARTICULAR COMO CONGELAR UNA LINEA O RENOVAR UN CHIP HE LLEGADO A LA SUCURSAL Y ME HAN DICHO QUE SE TIENE QUE HACER POR TELÉFONO EN CUANDO A VECES ES UN POCO COMPLICADO REALIZAR CIERTOS TRAMITES PRESENCIALES O TELEFÓNICOS	Buen servicio / conforme / satisfecho con el servicio,Faltan cosas por mejorar / no es perfecta,No realizan cambio de equipos/ problemas con cambio de equipos	SANTIAGO	NA
WYMFRxLuF9kh	PYME	Mas	Santiago	Hombre	5	A VECES LA COMUNICACION LA SEÑAL LENTA LA EN BAJAR INFORMACION  DEMORA EN LUGARES DONDE SE ENCUENTRA CHICUREO	Mala señal / pérdida de señal / interferencias,Internet lento / inestable	SAN MIGUEL	NA
905YnrOAK6z2	MICRO	Mas	Regiones	Mujer	7	PORQUE SOLUCIONAN LOS PROBLEMAS TENEMOS MEJOR SERVICIOS PARECE EN LOS DATOS MEJOR SEÑAL Y MAS BARATO	Responden / resuelven requerimientos,Buen servicio / conforme / satisfecho con el servicio,Buena señal / no hay caídas de la señal / señal nítida,Buenos precios / económicos / barato	RANCAGUA	ADMINISTRATIVA
DvOUv0JZc2CM	PYME	Mas	Santiago	Hombre	6	PORQUE SIEMPRE SE PUEDE MEJORAR DAN UNA MEJOR SERVICIO EN GENRAL	Faltan cosas por mejorar / no es perfecta,Buenos servicios/ productos	SANTIAGO CENTRO	REPRE LEGAL
cuXGQ7JkmrNZ	PYME	Mas	Regiones	Hombre	5	PORQUE AVECES ES DE LOCALIDAD ES DEFICIENTE ME TRASLADO DE UN LADO A OTRO CAÑETE HAY UNA DEFICIENTE COBERTURA Y EL SERVICIO DE CALL CENTER ES MALISIMO POOA OFERTAS SIEMPRE VEO LA OTRAS CIA MAS GIGAS MAS OFERTAS POR EJ QUE SE YO CAMBIO DE MOVILES	Mala / poco cobertura,Mal servicio Call center/ Cuesta contactarlos / Call center no atiende,Pocas / malas ofertas,No realizan cambio de equipos/ problemas con cambio de equipos	SANTIAGO	NA
5SdEbarckAOY	MICRO	Mas	Regiones	Hombre	6	DE REPENTE LA SEÑAL NO ES 100 % BUENA DONDE VIVO YO, DE REPENTE HAY RATO NO HAY SEÑAL CAMINO LOS MORMOS	Mala señal / pérdida de señal / interferencias	PUERTO VARAS	NA
WX0eF3cjDwUW	PYME	Mas	Santiago	Hombre	4	LA EMPRESA EN GENERAL ES MALO BUENA COBERTURA STGO ME MUEVO DE STGO YA EMPIEZAN LOS PROBLEMAS DE COBERTURA MAS BIEN Y LOS VALORES LOS PRECIOS PODRIAN MEJORAR SIN EMBARGO LOS MANTIENEN ALTOS SIEMPRE ESTA ESPERANDO QUE WOM BAJEN LOS PRECIOS GANAN EL DOBLE DE LO QUE TE COBRABAN ELLOS PODRIAN HABERTE COBRADO LA MITAD	Mala empresa / hay otras mejores,Mala / poco cobertura,Precios altos / es caro / alzas de precio	SANTIAGO	DUEÑO
fvZDfVSOMMoX	MICRO	Mas	Santiago	Hombre	6	PORQUE DESDE DONDE HACEMOS LLAMADOS SIEMPRE HAY COBERTURA	Buena cobertura	SAN JOAUIN SANTIgo	DUEÑO
uJLHKsVgQaWg	MICRO	Mas	Regiones	Mujer	6	PORQUE DE REPENTE TIENE PROBLEMAS PERO LA MAYORÍA DEL TIEMPO ESTA BIEN, SIEMPRE ME HA FUNCIONADO BIEN	Funciona bien /sin problemas	PUERTO MONTT	NA
NvG3lXO8XEmP	PYME	Mas	Regiones	Hombre	6	NO LE PONGO SIETE TUVE UN PROBLEMA CON UN CELULAR NUEVO SE DEMORARON UNA SEMANA LO QUE PASA SE OIA CON LA PERSONA QUE YO ME COMUNICABA ME ESCUCHABA ENTRECORTADO ES UN IPHONE 7 PFUE SOLUCIONADO LO DEMAS HA ESTADO MUY BEN EN LA OFICINA DE CURICO	No realizan cambio de equipos/ problemas con cambio de equipos,Mal servicio de telefonía/ se cortan las llamadas	CURICO	GERENTE
Flohb3f2A6PH	MICRO	Mas	Regiones	Hombre	6	PORQUE A VECES CON INTERNET EL PROBLEMA EN ALGUNAS NO TIENE BUENA CONEXION LEJOS DE CIUDAD PUEBLO CHICO PIERDE CONEXION	Internet lento / inestable,Poca continuidad del servicio  / se corta el servicio	LA SERENA	DUEÑO
2fPqsMMtOSHG	PYME	Mas	Santiago	Hombre	5	PORQUE LOS PRECIOS EMPRESAS ME DAN LA SENSACION DE SER MAS CAROS	Precios altos / es caro / alzas de precio	SANTIAGO	NA
3Z4B6om1lxgG	PYME	Mas	Santiago	Hombre	7	PORQUE NO TENGO PROBLEMAS CON ELLOS	Funciona bien /sin problemas	SANTIAGO	NA
Q4tjGyPBMKwn	PYME	Mas	Santiago	Hombre	7	NO HE TENIDO ABSOLUMNETE NINGUN PROBLEMA SATISFACE TODO SERVCIO PRECIO PRESTANCIA CUANDO S EPRESENTA D EFACTURACION CUANDO HAY DUDAS CON RESP  ALA FACTURACION LA INFORMACION ACLADAD DEINMEDIATA	Funciona bien /sin problemas,Buen servicio / conforme / satisfecho con el servicio,Buenos precios / económicos / barato,Buena información / mantienen informados / claridad en la información	STGO	REPRESENTANTE LEGAL
ZqoFtHSUruAs	MICRO	Mas	Santiago	Hombre	5	PORQUE TENGO UNOS DETALLES CON RESPECTO A BANDA ANCHA NO ME PUEDEN OFRECER BANDA ANCHA DE CASA SE REFIERE A FIBRA OPTICA EN LAMPA	Mala / poco cobertura	LAMPA	NA
ZLGBSL9HFn3F	MICRO	Mas	Regiones	Mujer	7	PORQUE NO HA TENIDO PROBLEMA	Funciona bien /sin problemas	SANTA BARBARA	NA
PV4C7tCKdpxs	MICRO	Mas	Santiago	Hombre	7	DIGAMOS POR EL SERVICIO EN SI PORQUE TIENE BUENA COBERTURA LA SEÑAL QUE VA ES CONFIABLE	Buen servicio / conforme / satisfecho con el servicio,Buena cobertura,Buena señal / no hay caídas de la señal / señal nítida,Empresa seria / confiable	SANTIAGO CENTRO	NA
1U3g2H8bwpYd	MICRO	Mas	Santiago	Hombre	6	HABIA HABLADO CON MI JEFE Y HEMOS TENIDO CIERTAS INTERMITENTES EN EL SERVICIO Y NOS HA AFECTADO EN MI TRABAJO, SE PIERDE LA SEÑAL DE INTERNET Y TELEFONICA SOBRE TODO EN ESTAS DOS SEMANAS A RAIZ DE LA CONSITENGIA NACIONAL	Internet lento / inestable,Poca continuidad del servicio  / se corta el servicio,Mala señal / pérdida de señal / interferencias	SANTIAGO CENTRO	NA
R9ZFeppdvXhd	MICRO	Mas	Santiago	Mujer	7	NUNCA HE TENIDO PROBLEMA COBERTURA CON EL PAGO SIEMPRE TE ESTAN DANDO COMO PEQUEÑAS REGALIAS AUMENTAN EL PLAN DE MINUTOS Y  MAS GIGA, BUENA SEÑAL TAMBIEN	Funciona bien /sin problemas,Buena cobertura,Buenas ofertas,Buena señal / no hay caídas de la señal / señal nítida	LAS CONDES	DUEÑA
tUzM011HYm6p	PYME	Mas	Santiago	Mujer	5	PORQUE HAY COSAS QUE SON MUY BUENAS Y OTRAS QUE SON MUY LENTA A LA ATENCIÓN CUANDO UNO VA HACER UN TRAMITE PERSONAL ES LENTA LA INFORMACIÓN NO ES MUY PRECISA Y LO OTRO CUANDO UNO LLAMA LA DEJA MEDIA HORA TE PASAN DE UN TELÉFONO A OTRO ES MUY MALO EL SERVICIO DE MORA MUCHO EN SI	Lentitud en la atención,No mantiene bien informado / poca claridad en la información,Mal servicio Call center/ Cuesta contactarlos / Call center no atiende	PEÑALOLEN	ADMINISTRATIVA
dNLnYG0eTBdq	MICRO	Mas	Santiago	Hombre	1	PORQUE QUEDAMOS SIN PEGA EN LA EMPRESA HACE 2 MESES POR LO QUE ESTA PASANDO Y ME TIENEN CORTADO EL TELEFONO Y ME ESTAN COBRANDO EL PLAN Y ESTA CORTADO FUI A LA COMPAÑIA Y SOLO ME PUEDO PONER AL DIA PARA BAJAR DE PLAN LLEVA 2 MESE Y LE SIGUEN COBRANDO NUNCA MAS CON ENTEL	Poca continuidad del servicio  / se corta el servicio,Poca transparencia en cuentas / cobros indebidos / problemas de facturación	SAN PEDRO MELIPILLA	NA
SGAW8ggVvYKH	PYME	Mas	Santiago	Mujer	7	TIENE BUENA COBERTURA MUY POCA VECES HE ESTADO PROBLEMA DE SEÑAL O DE COBERTURA EL DOMINGO HA SIDO LA UNICA VEZ. ME COBRARON ESA COSA QUE TE LLEGAN MENSAJES QUE NO USE  LLAME Y ME SOLUCIONARON EL PROBLEMA ALTIRO ME HICIERON LOS DESCUENTOS, TODO RAPIDO ME SOLUCIONA  TODOS LOS TEMAS	Buena cobertura,Buena señal / no hay caídas de la señal / señal nítida,Rapidez / eficiencia en solución de problemas,Responden / resuelven requerimientos	PAC	DUEÑA
w0ahgTPc73F9	MICRO	Mas	Regiones	Hombre	4	PORQUE ESTA MUY MALA LA SEÑAL LA COBERTURA YO VIVO ACA PARA EL CAMPO ANTES ERA MUY BUENA AHORA ESTA MUY MALA	Mala / poco cobertura	MAULE CUREPTO	NA
5Kme0nKhI3Gq	PYME	MP	Regiones	Hombre	5	PÉSIMO SERVICIO POST VENTA SERVICIO DE RECLAMO Y TODO ESO EN LA ATENCIÓN Y EN LA RESOLUCIÓN	Mala post venta /atención,No responde / no resuelven requerimientos	OSORNO	NA
VgNK1IhMrbQj	GGEE	MP	Regiones	Hombre	6	PORQUE LOS EJECUTIVOS QUE ATIENDEN YA NO ESTAN EN CONCEPCION	No tiene ejecutivo asignado	CONCEPCION	NA
9i1b9OWEMR5B	GGEE	MP	Regiones	Hombre	4	ME HA COSTADO CONTACTARME CON ELLO CON EL EJECUTIVO	Mal ejecutivo / mala atención del ejecutivo / Difícil contactar	VALDIVIA	NA
8ezwuQUpTPo0	MICRO	Mas	Regiones	Hombre	6	PORQUE EN ESTOS MOMENTOS TENGO UN PROBLEMA ALGUNA PLICACIONES QUEDAN ABIERTAS YO LAS DEBO HABER ABIERTO LESIANDO CON EL TELÉFONO CONSUMIENDO Y YO NI LAS OCUPA ME SALIO MAS HE TRATADO DE COMUNICARME CON ENTEL Y NO ME CONTESTAN	No mantiene bien informado / poca claridad en la información,Mal servicio Call center/ Cuesta contactarlos / Call center no atiende	CASA BLANCA	DUEÑO Y CHOFER
Rp3UwJXeZvc9	MICRO	Mas	Santiago	Hombre	7	PORQUE DE LOS AÑOS QUE LLEVO NO HE TENIDO NINGUN PROBLEMA Y PARA MI ES LA MEJOR DE TELEFONÍA MÓVIL ES LA MÁS ANTIGUA TIENE MEJOR PRESTIGIO MEJOR IMAGEN Y EL MEJOR SERVICIO	Es cliente antiguo/ lleva años,Funciona bien /sin problemas,Buena empresa / es la mejor empresa / es mejor que otras,Buenos servicios/ productos	SANTIAGO	NA
g1DK1oPgypfI	GGEE	AV	Santiago	Hombre	7	HE TENIDO UNA ATENCION OPORTUNA RAPIDA QUE SE HA AJUSTADO A MIS NESECIDADES BASICAMENTE HAY HARTOS PRODUCTOS QUE HACEMOS VIA TELFONICA ADQUISICION DE CHIP QUE NOS LLEVAN. EN RELACION AL SERVICIO QUE NOS PRESTAN TELEFONIA VOY LO PIDO SI ES NECESARIO	Rapidez / eficiencia en solución de problemas	LA FLORIDA	NA
Dso0ZlPdlx3g	GGEE	Mas	Santiago	Mujer	6	PORQUE NO PORQUE EL SERVICIO NO ES COMO PARA 7 PORQUE CUANDO UNO LLAMA CUANDO TIENE ALGUN PROBLEMA EL TRAMITE ES MUY ENGORROSO ENTONCES NO DA PARA 7 PORQUE SI CUANDO UNO TIENE UN PROBLEMA Y TE LO SOLUCIONAN EN EL MINUTO O TE DAN EL TIEMPO SUFICIENTE PARA ATENDERTE PERO NO ES ASI ENTONES UN 6	Lentitud / ineficiencia en solución de problemas	VITACURA	NA
zSutkSGWLA9C	MICRO	Mas	Regiones	Mujer	7	HACE POCO CONTRATE PARA OTRA CASA INTERNE T HOGAR COSTABA 15 MIL AHORA ESTAMOS 20 EN MENOS DE UN AÑO NO ME DIERON MOTIVO RAZON. ES QUE NUNCA HE TENIDO PROBLEMA DE NINGUN TIPO QUE NO TENGA COBERTURA SEÑAL	Buena cobertura,Buena señal / no hay caídas de la señal / señal nítida	CURICO	NA
LY2eeBEkExw0	MICRO	Mas	Regiones	Hombre	7	TODO BIEN TODO FUNCIONAR BUENA COBERTURA POR DONDEW YO TRABJAO FUNCIONA IEN	Funciona bien /sin problemas,Buena cobertura	LOS ANGELES	GERENTE
8Tz0OwUZLxJr	MICRO	Mas	Santiago	Mujer	6	PORQUE FUNCIONA BIEN PERO ENCUENTRO QUE POR EL MISMO PRECIO PODRÍA TENER MEJORES PRESTACIÓN EN OTRAS MARCAS COMO MINUTOS ILIMITADOS Y MÁS GIGAS EN OTRA COMPAÑÍA	Buenos servicios/ productos,Precios altos / es caro / alzas de precio	ESTACIÓN CENTRAL	ABOGADA
1upC5AoGS2u3	GGEE	MP	Santiago	Hombre	4	PORQUE TIENE MUY MALA COBERTURA	Mala / poco cobertura	NORTE DE CHILE COQUIMBO ARICA DESDE OVALLE HASTA PUTRE	NA
NOKaTGWHYmLz	PYME	Mas	Santiago	Hombre	5	DE REPENTE LAS SEÑALES NO SON TAN BUENAS EN RANCAGUA NO HAY SEÑAL EN STGO SI	Mala señal / pérdida de señal / interferencias	PROVIDENCIA	NA
jgLmnNxXnsVO	PYME	AV	Santiago	Mujer	6	"LOS PRECIOS SE HAN IDO ADECUANDO SEGÚN EL MERCADO TENEMOS UNA BUENA TARIFA NOS HAN HECHO MEJORAS EN LA TARIFA Y EL SERVICIO ES BUENO TENEMOS BUENA COBERTURA LAS LLAMADAS NO TENEMOS PROBLEMAS DE CONEXIÓN
POR EL PRECIO QUE NOS ENTREGAN COMO SERVICIO"	Buenos precios / económicos / barato,Buen servicio / conforme / satisfecho con el servicio,Buena cobertura,Buen servicio de telefonía,Buena conectividad	LAS CONDES	NA
fuN8mLqoXPvX	GGEE	AP	Santiago	Mujer	3	POR LA SEÑAL HA DECAIDO MUCHISIMO Y ESTA LENTO EN INTERNET Y LAS INTERFERNCIAS EN LAS LLAMADAS	Mala señal / pérdida de señal / interferencias,Internet lento / inestable,Mal servicio de telefonía/ se cortan las llamadas	COLINA	NA
bIXL0mgMvPx2	MICRO	Mas	Regiones	Mujer	6	PORQUE DE REPENTE FALLA NO TODO ES PREFECTO DE REPENTE NO HAY COBERTURA SECTOR DE GRANEROS ES SUPER MALA LA COBERTURA	Faltan cosas por mejorar / no es perfecta,Mala / poco cobertura	RANCAGUA	ADMINISTRATIVO
Y0PAyV3PE2Uw	PYME	Mas	Santiago	Hombre	6	EN GENERAL TENGO BUEN SERVICIO ME LLEGAN LAS CUENTAS A TIEMPO TENGO BUENA COMUNICACION HAY UNAS PARTES QUE NO TENGO COBERTURA EN UN 80 % TENGO COBERTURA EN NORMALMENTE EN UNA ZONA DE RECOLETA DETRAS DEL CERRO SAN CRISTOBAL TENGO COBERTURA NO	Buen servicio / conforme / satisfecho con el servicio,Transparencia / claridad en las cuentas / facturas / exactitud en cobros,Buen servicio de telefonía,Mala / poco cobertura	SANTIAGO CENTRO	DUEÑO
f1sGLBjj3Rl4	GGEE	MV	Regiones	Hombre	6	NIVEL DE SATISFACCION	Buen servicio / conforme / satisfecho con el servicio	PAILLACO Y OSORNO	NA
FKuOv5P42SKS	PYME	MV	Santiago	Hombre	6	PORQUE EN REALIDAD HAY ALGUNOS ITEM QUE TIENEN QUE VER CON POSVENTA Y ALGUN OTRO FACTORES EN GENREAL EL SERVICIO NO ES MALO LA COBERTURA LA FUNCIONALIDAD E SBUENA EL PROBLEMA LO TENEMOS CUANDO INTERACTUAMOS CON LA EMPRESA CUESTA MUCHO DAR CON UN EJECUTIVO CADA VEZ MAS LO ESTAN AUTOMATIZANDO Y NO TENEMOS FEHACIENTE RESPUESTA A UNA PREGUNTA	Buenos servicios/ productos,Buena cobertura,Funciona bien /sin problemas,Atención poco personalizada/ contestan grabadoras/ ejecutivos virtuales,No responde / no resuelven requerimientos	ÑUÑOA	GERENTE GENERAL
Fqv5KlKAbQBg	GGEE	AV	Santiago	Hombre	6	LO ENCUENTRO MUY CARO	Precios altos / es caro / alzas de precio	LAS CONDES	NA
RsQI65y6UJaA	GGEE	AP	Regiones	Hombre	6	PORQUE HAY COSAS QUE DE REPENTE NO SATISFACEN NO HA SIDO UN BUEN SERVICIO POR COBROS MAL EFECTUADOS	Poca transparencia en cuentas / cobros indebidos / problemas de facturación	COHIAHIQUE	NA
MtJNmdThdd56	PYME	MV	Santiago	Hombre	5	PORQUE HOY DIA NO FACILIDADES (CAMBIA DE TELEFONO Y EQUIPOS)	No realizan cambio de equipos/ problemas con cambio de equipos	SANTIAGO ( COMUNA SAN JOAQUIN)	NA
oZnpMG3tLUN6	GGEE	AV	Santiago	Hombre	5	PORQUE SIEMPRE ESTÁN FACTURANDO COSAS QUE NO CORRESPONDE ENTONCES TU NO TE PUEDES CONFIAR DE LO QUE TE ENVÍAN NO PUEDO TOMAR LA FACTURA Y PAGARLA TENGO QUE REVISARLA	Poca transparencia en cuentas / cobros indebidos / problemas de facturación	MACUL	NA
yfms0GyylmyD	PYME	MV	Regiones	Mujer	2	POR QUE EL SERVICIO NO ES MUY BUENO LA CAPACIDAD DE RESPUESTA NO ES BUENA Y ES CARO	Mal servicio / desconforme con el servicio,Lentitud / ineficiencia en solución de problemas,Precios altos / es caro / alzas de precio	COQUIMBO	NA
0GiBRKRzzrg4	PYME	MV	Regiones	Mujer	7	HA FUNCIONADO PERFECTO NUNCA HEMOS TENIDO PROBLEMA DE SEÑAL NUNCA PERDEMOS LA SEÑAL VIVIMOS ALEJADOS D ELA SEÑAL NI CON EQUIPO NI CON LA EJECUTIVA	Funciona bien /sin problemas,Buena señal / no hay caídas de la señal / señal nítida,Buena calidad de equipos / buenos aparatos,Buen ejecutivo / buena atención del ejecutivo	CABRERO	NA
sO2IbEMzrH19	PYME	MP	Santiago	Hombre	6	PORQUE EN GENERAL TIENE UN BUEN SERVICIO SALVO ALGUNOS SECTORES QUE SE PIERDE LA SEÑAL LA VERDAD ES QUE SON POCOS LOS REQUERIMIENTOS LOS SOLUCIONAN SIN NINGUN PROBLEMA	Buen servicio / conforme / satisfecho con el servicio,Mala señal / pérdida de señal / interferencias,Responden / resuelven requerimientos	SAN BERNARDO	NA
vaM1W1M8owFv	PYME	MV	Regiones	Hombre	1	ES MUY MALA LA ATENCION Y MUY MALA LA CONEXIÓN	Mal ejecutivo / mala atención del ejecutivo / Difícil contactar,Poca continuidad del servicio  / se corta el servicio	SAN FELIPE	GERENTE GENERAL
ttaDvktLzTrh	PYME	AP	Santiago	Hombre	5	POR QUE TIENE LA MEJOR COBERTURA PERO ES MUY CARO A COMPARACION A OTRAS COMPAÑÍAS Y LA ATENCIÓN AL CLIENTE DEJA MUCHO QUE DESEAR POR TODOS LOS CANALES DE ATENCIÓN	Buena cobertura,Precios altos / es caro / alzas de precio,Mal ejecutivo / mala atención del ejecutivo / Difícil contactar	METROPOLITANA LAS CONDES	NA
qhsJ7lthCj3T	GGEE	AV	Santiago	Mujer	6	PORQUE SIEMPRE HAY ALGO QUE MEJORAR, EN ESTE CASO UNOS TEMAS DE COSTO, EL TEMA DE LOS COSTOS MENSUALES POR LINEA HAY QUE AJUSTAR ALGUNOS COSTOS Y EN ESO SE HAN DEMORADO EN ACEPTARLO	Faltan cosas por mejorar / no es perfecta,Poca transparencia en cuentas / cobros indebidos / problemas de facturación	COLINA	NA
x0cWTSZ4NsLX	GGEE	AP	Santiago	Hombre	5	TODO LO QUE ES ATENCION A CLIENTE NO ES MUY BUENO NO EN LA EJECUTIVA EN GENERAL ENTEL ES MUCHA BUROCRACIA	Mala post venta /atención,Tramitan / Burocracia	PAINE	NA
5aRcUfRlByGe	GGEE	AV	Santiago	Mujer	6	PORQUE TENGO MENOS SERVICIOS CON ELLOS CONTRATADOS, CON MOVISTAR TENGO MAS Y SE DEMORAN EN ATENDER	Lentitud / ineficiencia en solución de problemas	SAN MIGUEL	NA
