encriptado	SEG_CORFO	SEG_GOL	Regionx	sex_enc	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	P4_COD	Ciudad_comuna	Cargo
H8eYitU5fyPu	GGEE	AV	REGIONES	Hombre	4	PORQUE LOS REQUERIMIENTOS QUE ALGUNA VEZ NECESITAMOS NO SON DIGAMOS DE RESPUESTAS INMEDIATAS A CORTO PLAZO SON DE LARGA ESPERA O DE MUCHAS GESTIONES O MUCHOS PERMISOS DE GERENCIA ENTONCES SE DEMORAN, CUANDO SE SOLICITA ALGUNA AYUDA EN CUANTO A MALA CONEXIÓN O SISTEMA LENTO O TAMBIÉN EN ALGUNOS CASOS CAMBIOS DE CELULARES TAMBIEN SE DEMORAN Y ES ENGORROSO EL PROCESO	Demora en soluciones,Burocracia/ tramitan	REGIÓN DE LA ARAUCANIA	GERENTE DE MARKETING Y DESARROLLO
maERRPbCyfdg	PYME	MV	SANTIAGO	Hombre	4	SE CAE MUY SEGUIDO EL SISTEMA, EN QUE TE QUEDAS SIN INTERNET DIGAMOS Y TÚ SABES QUE TODOS LO VENDES POR CUESTIÓN ELECTRÓNICA, ENTONCES ESTÁ CONECTADO CON EL PUNTO DE INTERNET, PERO COMO SE CAE MUY SEGUIDO PUES TIENE PROBLEMAS A CADA RATO HAY QUE HACER BOLETAS MANUAL ETC.	Se cae el servicio/ se corta/ intermitente,Mal servicio internet/ se cae/ lento/ falla	SAN BERNARDO	NA
08wSM5gOyuca	GGEE	MV	SANTIAGO	Hombre	6	PORQUE CONSIDERO QUE UN 7 ES DEMASIADO, ES QUE PARA MI UN 7 ES PERFECTO Y LA VERDAD ES QUE NO CREO QUE SEAN PERFECTOS ESTOS SEÑORES DE ENTEL MAS QUE NADA ESO, HASTA AHORA HA ANDADO BIEN EL SERVICIO	Buen servicio/ eficiente	SANTIAGO MAPUL	ADMINISTRADOR
qBvumjV1IBsI	PYME	AP	REGIONES	Hombre	6	PORQUE NO TODO ES PERFECTO EN ESTE MUNDO EN TELECOMUNICACIONES. PORQUE A VECES COLAPSAN LAS REDES A NIVEL TÉCNICO.	Se cae el servicio/ se corta/ intermitente	VALPARAISO, SANTIAGO SAN ANTONIO, LOS ANDES	NA
jyXEquiCdHBY	GGEE	AV	REGIONES	Hombre	7	POR BUEN SERVICIO Y RÁPIDA RESOLUCIÓN DE PROBLEMAS, EN INTERNET Y TELEFONÍA Y PORQUE TIENEN BUEN SOPORTE TÉCNICO, TIENE UNA RESPUESTA RÁPIDA PARA LA RESOLUCIÓN DE PROBLEMAS, BÁSICAMENTE POR ESO, TIENEN BUEN SERVICIO Y BUEN SOPORTE.	Buen servicio/ eficiente,Soluciones rápidas,Buen servicio técnico/ rápido	TALCA	COORDINADOR DE INFORMATICA
MDQmORMhcZUU	MICRO	Mas	REGIONES	Hombre	5	PARA POR LO MENOS NO ES TAN BUENO PORQUE NO SE PREOCUPAN MUCHO DE LA COBERTURA PARA ESTA ZONA COMO ESTOY EN ESTA ZONA RURAL FALLAN ARTO EN LA COBERTURA IGUAL QUE EN EL INTERNET HAY POCA PREOCUPACIÓN POR PARTE DE LA EMPRESA ME IMAGINO QUE TENDRÁN UNAS MAS IMPORTANTES, CUANDO TENEMOS FALLAS EN LA COBERTURA CUANDO TENEMOS FALLAS EN LA SEÑAL YA SEA DE TELÉFONO O DE ENTEL HAY UNA REACCIÓN MUY TARDIDA EL SERVICIO IGUAL ES BUENO.	Mala cobertura,Mala señal	CURICOBO COMUNA DE ARAUCO	NA
VKCIvZAKUQP2	PYME	MV	NS/NR	Mujer	7	NO HEMOS TENIDO NINGÚN  PROBLEMA HASTA EL MOMENTO Y CUANDO HEMOS TENIDO PEQUEÑOS INCIDENTES SU CALIDAD DE RESPUESTA HA SIDO INMEDIATA.	No ha tenido problemas/ conforme/ todo bien,Soluciones rápidas,Buenas respuestas/claras	SANTIAGO METROPOLITANA	NA
SHmBl9h1f5RN	PYME	Mas	REGIONES	Hombre	7	TIENE BUEN SERVICIO, BUENA COBERTURA, LA INTERNET QUE TENGO ES RÁPIDO, ES QUE NUNCA HA FALLADO EL SERVICIO, EN LA LINEA, BUENA COBERTURA, NO SE CORTA, SIEMPRE ESTA VIGENTE. NUNCA HE TENIDO PROBLEMA.	Buen servicio/ eficiente,Buena cobertura,Buen servicio de internet/ rápido/ estable,Buena cobertura,No ha tenido problemas/ conforme/ todo bien	LA SERENA.	PROPIETARIO.
EFm9SOLMHd2s	GGEE	AV	REGIONES	Hombre	6	PORQUE SIEMPRE HAY INCONVENIENTES QUE NO ALCANZAN PARA PONERLE UN SIETE CORTES DE SERVICIOS DE CUALQUIERA LENTITUD DE ALGUNOS REQUERIMIENTOS PROBLEMAS TECNICOS	Se cae el servicio/ se corta/ intermitente	IQUIQUE	ENCARGADO DE REDES
ZK1vzGppt434	GGEE	AV	REGIONES	Hombre	6	PORQUE SE PRODUCEN CORTES A VECES EN LA FIBRA ÓPTICA, EN EL INTERNET BANDA ANCHAS, SE PRODUCEN CORTES TODA LA SEMANA, NO, SOLO ESO, PORQUE SE PRODUCEN CORTES TODA LA SEMANA, EL CONTACTO ES BUENO, PERO TODAS LA SEMANAS HAY UN CORTE, NO VOY A DECIR QUE TODOS LOS DÍAS, PERO EN LA SEMANA DOS O TRES VECES SE CORTA Y SE INTERRUMPE EL INTERNET DURANTE MÁS DE 15 MINUTOS.	Mal servicio internet/ se cae/ lento/ falla,Problemas con fibra óptica,Se cae el servicio/ se corta/ intermitente	VALPARAISO	GERENTE GENERAL
0Cg5rS6oeKRI	GGEE	AP	SANTIAGO	Mujer	6	"BIEN, PORQUE POR LO GENERAL NO HEMOS TENIDO MAYORES DIFICULTADES CON LA EMPRESA, SALVO ALGUNAS OPORTUNIDADES, PROBLEMAS DE SEÑAL PERO QUE HAN SIDO BREVES; EN TODO TIEMPO, TANTO EN EL SERVICIO, COMO CUANDO SE HA REQUERIDO ALGÚN SERVICIO TÉCNICO O EN LA PARTE EJECUTIVA, ETC, NO TENEMOS MAYOR PROBLEMA, ES UNA EMPRESA PARA NOSOTROS EFICAZ Y EFICIENTE"	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente	SANTIAGO	NA
82imblcyZIrp	PYME	MV	REGIONES	Hombre	6	PORQUE EN ALGÚN MINUTO LAS RESPUESTAS SON INMEDIATAS CUANDO HAN HABIDO ALGÚN PROBLEMA TÉCNICO, SON UN POQUITO LENTOS EN REACCIONAR CUANDO SE INTERRUMPE LA LINEA, NO TENGO INTERNET, NO TENGO TELÉFONO Y TIENE QUE VENIR UN TÉCNICO A VERLO Y NO LLEGAN	Buen servicio de telefonía,Mal servicio de telefonía/ se cortan las llamadas,Mal servicio técnico	URICO	DUEÑO
jsDh9MKlS1r8	GGEE	AP	REGIONES	Hombre	6	TIENEN UN BUEN SERVICIO PERO NO COMO UNO ESPERARIA, NO FALLA CASI NUNCA PERO A VECES CUANDO FALLA LOS TIEMPOS DE RESPUESTA A VECES NO SON LOS REQUERIDOS	Buen servicio/ eficiente,Demora en soluciones	SAN PEDRO DE LA PAZ OCTAVA REGION, BIO BIO	JEFE DE INFORMATICA
6YCF6nLKvROj	PYME	Mas	REGIONES	Hombre	5	PORQUE MUCHAS VECES NO NOS MANTIENEN AL TANTO DE LOSCAMBIOS DE PLANES QUE ELLOS HACEN ELLOS BAJAN LOS PLANES NOSOTROS CONTRATAMOS UN PLAN DE DIECINUEVE MIL NUEVE NOVENTA Y ESE PLAN EN SU TIEMPO ESTABA EN DIECINUEVE MIL NUEVE NOVENTA Y ESE PLAN AHORA CUESTA NUEVE MIL NUEVE NOVENTA POR LOS MISMOS MINUTOS PERO ELLOS NO NOS AVISAN A NOSOTROS ENTONCES SI NOSOTROS NOS CONSULTAMOS ELLOS NO NOS DAN A SABER QUE ESE PLAN BAJO Y NOS SIGUEN COBRANDO LO MISMO	Falta información	CHILLAN	JEFE DE OPERACIONES
h7ADgcPA0hCR	GGEE	AP	SANTIAGO	Hombre	5	NO ES PERFECTO PERO TAMPOCO ES MALO, BUEN SOPORTE, NO REGISTRAMOS CAIDAS	No es perfecto/ podría ser mejor	SANTIAGO CENTRO	JEFE DE INFORMATICA
4de7Lb3VqIxx	PYME	AP	REGIONES	Hombre	6	POR EL ÁREA TÉCNICA, EN EL ULTIMO CONTACTO QUE TUVE CON EL SOPORTE DE ENTEL DEDICADO, ACUSE UN PROBLEMA EN EL CUAL LA PRIMERA LINEA DE TRABAJO ME CONFIRMO QUE HABÍA UN PROBLEMA FÍSICO EN MI EQUIPAMIENTO Y LUEGO ME ESCALO A OTRA LINEA Y ESA OTRA LINEA CUANDO ME LLAMO PARA REVISAR EL PROBLEMA ME DIJO QUE NO, QUE NO HABÍAN PROBLEMAS FÍSICOS EN EL EQUIPO DE ENTEL QUE TENIA EN MI DEPENDENCIA	Falta información	VIÑA DEL MAR	NA
UEyUllVeoAyx	GGEE	AP	REGIONES	Hombre	7	PORQUE LOS SERVICIOS SE HAN MANTENIDO SIEMPRE ACTIVOS, NO TENGO CAÍDA, DIGAMOS ES MU RARA LA CAÍDA DE ENTEL, BÁSICAMENTE EL SERVICIO EN LO QUE ES TELEFONÍA E INTERNET.	Buen servicio/ eficiente	VIÑA DEL MAR	NA
FgBE5FfCilpd	MICRO	Mas	SANTIAGO	Mujer	6	PORQUE ME SOLUCIONAN LOS PROBLEMAS RÁPIDO Y DAN  CUANDO SE QUIERE Y ME TIENEN  UN BUEN PLAN O SEA  NO ES CARO	Soluciones rápidas,Buenos precios	CONCEPCIÓN	NA
8bhIySzgZBfH	PYME	AV	REGIONES	Mujer	6	ES POCO LO QUE OCUPAMOS CON ESA EMPRESA Y HEMOS TENIDO UN PAR DE PROBLEMAS DESPUÉS DE ESTAR CON GTD, SE CAE, SE PONE UN POCO LENTO, ES SÚPER PUNTUAL EL USO QUE TENEMOS CON ENTEL PORQUE ES SOLAMENTE PARA UNAS CÁMARAS DE SEGURIDAD, LAS QUE SIEMPRE TIENEN QUE ESTAR ACTIVAS, EL RESTO ES CON GTD, PERO CON ENTEL ES ALGO PUNTUAL Y DEBERÍA FUNCIONAR CON UN 7	Lleva poco tiempo/ esta hace poco,Mal servicio internet/ se cae/ lento/ falla	VALPARAISO	JEFE DE CONTABILIDAD
EKMLt0g1zWUU	PYME	MV	SANTIAGO	Mujer	7	PORQUE NO HEMOS TENIDO PROBLEMAS CON EL INTERNET, NO SE CAE Y CUANDO HEMOS TENIDO ALGÚN REQUERIMIENTO HAN RESPONDIDO.	Buen servicio de internet/ rápido/ estable,No ha tenido problemas/ conforme/ todo bien	PROVIDENCIA	ASISTENTE DE ADMINISTRACIÓN Y FINANZAS
xZ80xVnB9I4g	GGEE	AP	SANTIAGO	Hombre	6	PORQUE HA CUMPLIDO SU FUNCIÓN CON ALGUNAS RECEPCIONES DE CONEXIÓN DIGAMOS FALTA DE SEÑAL	Buena señal	SANTIAGO	GERENTE GENERAL
5RgR047Zu9I4	GGEE	AV	SANTIAGO	Mujer	5	PORQUE LA RED FIJA HORRIBLE INTERRUPCIONES EN EL SERVICIO PORQUE NADIE RESPONDE CUADNO HAY INTERRUPCIONES NADIE SE HACE CARGO NO TE DAN FECHA NADA.	Se corta la comunicación,Mala atención	CERRILLOS	GERENTE DE RECURSOS HUMANOS Y ADMINISTRACION
ugsGA9QsOz99	MICRO	Mas	SANTIAGO	Mujer	5	PORQUE HE TENIDO PROBLEMAS CON EL INTERNET,CON LOS PRECIOS QUE SON DEMASIADOS ALTOS Y TAMPOCO EXISTE LA TECNOLOGÍA PARA CAMBIARSE COMO  POR EJEMPLO FIBRA ÓPTICA,DEMORA EN EL SERVICIO.	Mal servicio internet/ se cae/ lento/ falla,Es caro/ planes caros,Servicio lento	SANTIAGO REGION ÑUÑOA	NA
AufOruvafmpl	PYME	Mas	SANTIAGO	Hombre	7	ES RÁPIDO EN SOLUCIONAR PROBLEMAS Y OPORTUNIDAD EN OFERTAS, EN PLANES NO TANTO OFERTAS	Soluciones rápidas,Buenos planes/ convenientes	VITACURA	DUEÑO
U7077iQtzHJr	GGEE	AV	SANTIAGO	Hombre	6	PORQUE NO HE TENIDO MUCHOS PROBLEMAS, SOLO QUE DE REPENTE SE DEMORAN UN POCO EN TRÁMITES Y SOLICITUDES, SOLO ES POR ESO, EN GENERAL TODO ES BUENO, EN LA CALIDAD DEL SERVICIO, A QUE NO HEMOS TENIDO PROBLEMAS, POR EJEMPLO QUE SE HAYA CAÍDO EL INTERNET, O LA TELEFONÍA, ESE TIPO DE COSAS.	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente	SANTIAGO	INGENIERO DE
RpmK3hlopi3x	GGEE	AV	SANTIAGO	Mujer	6	"LA VERDAD NO TENGO MUCHA EXPERIENCIA PERO YO SE QUE SE PUEDE MEJORAR; PODRÍA SER LA ATENCIÓN MAS RÁPIDA EN EL ÁREA TÉCNICA, YO CREO QUE ESO ES COMO LA PARTE DE ENTEL QUE ES UN POCO MAS LENTA EN EL ÁREA TÉCNICA, CUANDO UNO NECESITA LLAMAR AL CALL CENTER AHÍ ES COMO QUE SEA  UN POCO"	Atención lenta	SANTIAGO COMUNA SAN BERNARDO	SECRETARIA DE GERENCIA
FWZ9xDgqIZN3	GGEE	AV	SANTIAGO	Hombre	4	POR QUE LOS PRECIOS DEL SERVICIO Y LA ATENCIÓN DE LA TELEFONÍA FIJA NO ES TAN EFICIENTE NO ES TAN EFICAZ EN CUANTO A LOS DOS OSEA EL PRECIO DEL PRODUCTO NO CAMBIAN, POR EL PROYECTO QUE TENGO EL PRECIO QUE ESTOY PAGANDO PARA MI ES UN POCO ELEVADO, CONSIDERO QUE EL PRECIO ES MUY ALTO PARA EL SERVICIO.	Es caro/ planes caros,Mala atención	COLINA METROPOLITANA	NA
nD9nTj0hPZ7j	GGEE	AV	REGIONES	Hombre	6	BUEN SERVICIO,  MANTIENE BUENA CONECTIVIDAD, SE PUEDE VOLVER Y CASI NUNCA FALLA, ESO, CUANDO UNO LLAMA LE DAN LA RESPUESTA Y COMÚNMENTE DAN LA SOLUCIÓN DENTRO DE UN PLAZO ACEPTABLE.	Buen servicio/ eficiente,Soluciones rápidas,Buena señal	SAN ANTONIO	NA
Kzl7OdbacLgT	PYME	Mas	SANTIAGO	Hombre	6	PORQUE ES UN BUEN SERVICIO EL QUE DAN, SIN EMBARGO, HAY MUCHA COMPETITIVIDAD Y CREO QUE LOS PRECIOS PODRÍAN SER MÁS COMPETITIVOS, EN REDUCIR LOS COSTOS. HE RECIBIDO OTRAS OFERTAS DE OTRAS COMPAÑÍAS QUE TAMBIÉN TIENEN PRECIOS BASTANTE COMPETITIVOS MÁS ECONÓMICOS QUE ENTEL. PERO NO ME HE CAMBIADO PORQUE SIENTO QUE PRESTAN MUY BUEN SERVICIO Y LO HE EVALUADO EN UNA ESCALA DEL 1 AL 7 CON 6. NO ES INTERMITENTE SINO QUE FUNCIONA BIEN, ES DE OPTIMA CALIDAD, NUNCA HE TENIDO PROBLEMA NI HE TENIDO QUE LLAMAR PARA UN SERVICIO TÉCNICO O ALGO, AL SERVICIO DE BANDA ANCHA Y TELEFONÍA FIJA.	Buen servicio/ eficiente,Es caro/ planes caros,Funciona bien,No ha tenido problemas/ conforme/ todo bien	ÑUÑOA, SANTIAGO.	ADMINISTRADOR.
joPfFyoc8A6u	PYME	AV	REGIONES	Hombre	6	POR LA INESTABILIDAD DE LOS SERVICIOS EN QUE DE REPENTE NO EXISTE SEÑAL,SE CAE RÁPIDAMENTE EL INTERNET ESO NO MÁS.	Mal servicio internet/ se cae/ lento/ falla,Mala señal	SAN IGNACIO	NA
LmuhjEGxLdYU	GGEE	AV	REGIONES	Hombre	6	PORQUE EL SERVICIO EN GENERAL ES MUY BUENO, EN LO QUE SE PACTO EN VELOCIDAD, TODO LO QUE SE PACTO EN EL CONTRATO EN VELOCIDAD, EN PRODUCTO, ES BUENA CALIDAD.	Buen servicio/ eficiente	COMUNA SAN JAVIER REGION DEL MAULE	NA
Bltzht9ef5lk	GGEE	AP	SANTIAGO	Mujer	5	A VECES ES DIFICIL COMUNICARME CON EL EJECUTIVO Y TIENE SOLO UNA LINEA Y AHI TE PASAN AL EJECUTIVO	Mal servicio de los ejecutivos/ atención/ contacto	CASTRO SILUE	NA
k2PSFRelROLJ	GGEE	AV	REGIONES	Hombre	7	EL BUEN SERVICIO, DEL EJECUTIVO Y LOS CANALES POS VENTA, POR LO ESTABLE DEL SERVICIO DE INTERNET.	Buen servicio/ eficiente,Buen servicio de internet/ rápido/ estable,Buen servicio de los ejecutivos/ apoyo/ atención	CONSTITUCIÓN	JEFE DE PLATAFORMA
U7Gu3GBoCRkx	PYME	MV	SANTIAGO	Hombre	5	PORQUE CREO QUE LE CORRESPONDE HAY UNAS COSAS QUE NO ESTÁN MUY BIEN, CUANDO LO LLAMAN PARA ALGUNA COSA NO NOS ATIENDEN BIEN	Mala atención,Mal servicio de los ejecutivos/ atención/ contacto	SANTIAGO REGION METROPOLITANA	DUEÑO
Cygza37LNL4R	PYME	Mas	REGIONES	Hombre	5	PORQUE EL INTERNET NORMALMENTE SE ESTÁ CAYENDO Y TIENE PROBLEMAS, INTERNET SOBRE TODO LA VELOCIDAD DISMINUYE MUCHO Y EL INTERNET SE CAE DEFINITIVAMENTE.	Mal servicio internet/ se cae/ lento/ falla	LA SERENA	DUEÑO
cSdWcEnZBeRx	PYME	Mas	SANTIAGO	Hombre	7	"PORQUE ME HAN ATENDIDO MUY BIEN Y CUANDO HE TENIDO ALGUNA NECESIDAD ME HAN CUMPLIDO AL TIRO; TUVE QUE LLAMAR A UN CONSULTOR PORQUE NO ME ESTABA FUNCIONANDO UN SISTEMA Y VINO EN FORMA INMEDIATA Y LO DEJO LISTO."	Buena atención/ amables,Soluciones rápidas	PROVIDENCIA, SANTIAGO	GERENTE GENERAL
xZoFwJCV7zdL	GGEE	AV	SANTIAGO	Hombre	7	PORQUE NO TENGO PROBLEMAS EN CONECTIVIDAD DE SERVICIO, TANTO EN TELEFONÍA COMO EN INTERNET NO TENGO PROBLEMAS DE FALLAS.	Buen servicio de internet/ rápido/ estable,Buen servicio de telefonía	LAMPA	NA
ncU3zoPKYffM	GGEE	AV	SANTIAGO	Hombre	6	PORQUE PARA TENER UN CHEQUE TOCA SER ESPECTACULAR, PORQUE NO QUIERO COLOCARLE EL SIETE, NO MÁS, PÓNGALE EL SEIS, ESA ES MI RESPUESTA.	Ns/ nc	PROVIDENCIA SANTIAGO	NA
owvF9dINFy0X	PYME	MP	SANTIAGO	Hombre	6	PORQUE DE REPENTE SE CORTA EL SISTEMA DE INTERNET	Mal servicio internet/ se cae/ lento/ falla	SANTIAGO	GERENTE GENERAL
JGvaZ3EOcYoS	GGEE	AV	SANTIAGO	Hombre	7	PORQUE EL SERVICIO HA SIDO MUY BUENO Y EXCELENTE, EN ATENCIÓN, EN LA TELEFONÍA MÓVIL, Y EL INTERNET, EN EL SOPORTE CUANDO HEMOS TENIDO PROBLEMAS EN EL SERVICIO, NOS HAN ATENDIDO, LAS 24 HORAS	Buen servicio/ eficiente,Buena atención/ amables,Buen servicio de internet/ rápido/ estable,Soluciones rápidas	LAS CONDES	NA
qzx2kO0QVIlK	PYME	Mas	SANTIAGO	Hombre	7	PORQUE NO MANDAN LAS CUENTAS NUNCA Y DESPUES TE LAS COBRAN TODAS JUNTAS O TE CORTAN EL SERVICIO INTERNET Y EL SERVICIO ES MALO PORQUE TAMBIEN SE CORTA A CADA RATO HAN OFRECIDO VARIAS SOLUCIONES Y DESPUES NO LAS HAN DADO NO CONTESTAN PESIMO.	No llegan las facturas,Mal servicio,Mal servicio internet/ se cae/ lento/ falla	SANTIAGO PROVIDENCIA	SOCIO
zW1nxosTvMDw	MICRO	Mas	SANTIAGO	Hombre	6	ESTOY SATISFECHO CON EL SERVICIO PERO SIEMPRE HAY COSAS QUE MEJORAR, NO, SIEMPRE ESTOY SATISFECHO CON EL SERVICIO PERO SIEMPRE HAY UNAS COSAS QUE HAY MEJORAR EN TEMAS DE LA FACTURACIÓN ELECTRÓNICA SI ME HAN DESPACHADO, ENTONCES CUANDO UNO QUIERE HACER ALGÚN TIPO DE RECLAMO, NO LE RESULTA MUCHO PORQUE LA CUENTA VA DESPACHADA DOS MESES DESPACHADA HACIA ACÁ.	Buen servicio/ eficiente	LOS CONDES	NA
VFQyX0TEL0bd	GGEE	AP	REGIONES	Hombre	6	BUENO TENEMOS BUEN SERVICIO CON ENTEL, NO TENEMOS NADA QUE DECIR, TENEMOS ALTA CONECTIVIDAD, BUENA RELACIÓN CON EL EJECUTIVO, LA CONECTIVIDAD ES SIEMPRE PERMANENTE, POR LO MENOS EL SERVICIO SE AJUSTA A LO QUE NOSOTROS TENEMOS CONTRATADO	Buen servicio/ eficiente,No ha tenido problemas/ conforme/ todo bien,Buena señal,Buen servicio de los ejecutivos/ apoyo/ atención	PULICO	NA
FHA5eFr5RkUo	PYME	Mas	NS/NR	Hombre	6	LA VERDAD ES QUE HE TENIDO BUEN SERVICIO SIEMPRE SE PUEDE MEJORAR UN POCO MAS LA VELOCIDAD MAS QUE NADA ES UN POCO LENTA LA VELOCIDAD A VECES SE PRESENTAN ALGUNAS INCONSISTENCIAS  O NO FUNCIONAN ALGUNAS COSAS PERO FINALMENTE SE SOLUCIONAN	Buen servicio/ eficiente	CONSEPCION	ADMINISTRADOR
qRoN1UEBHYvF	GGEE	MV	SANTIAGO	Hombre	6	"PORQUE SIEMPRE SE PUEDE MEJORAR; HAY VECES QUE EL INTERNET SE CAE, LA VELOCIDAD NO ES LA CONTRATADA, PERO EN LINEAS GENERALES FUNCIONA BIEN."	No es perfecto/ podría ser mejor	SANTIAGO	REPRESENTANTE LEGAL
R1v4csaeQ6wQ	GGEE	AV	SANTIAGO	Hombre	5	PROBLEMAS CON POS VENTA ESTAMOS CREANDO NUEVAS EMPRESAS	Mal servicio post venta	SANTIAGO BUDAGUEL	ASISTENTE DE SOPORTE
5Qm2ofQOM1qm	GGEE	AV	SANTIAGO	Hombre	7	EL SERVICIO DE POST VENTA, LA COBERTURA, LAS COORDINACIONES SON MUY BUENAS DE PARTE DE ENTEL, ATIENDEN A MIS REQUERIMIENTOS, SON PROACTIVOS, ME HACEN LOS FORMULARIOS ELLOS, BÁSICAMENTE NO TENGO QUE HACER, NO TENGO QUE GESTIONAR YO CON ELLOS, ELLOS GESTIONAN POR MI.	Buena cobertura,Buen servicio post venta,Solucionan problemas	LOS CONDES	NA
WGwdgXKr8g44	PYME	AP	SANTIAGO	Mujer	5	POR EL PRECIO EN EL VALOR DEL ENLACE EN EL FONDO QUE EN VARÍAS OPORTUNIDADES SE HAN COMUNICADO Y YO HE HECHO LOS INTENTOS TAMBIÉN DE BAJAR ESO DADO LA COMPETENCIA Y LA VERDAD ES QUE LES DA LO MISMO, BÁSICAMENTE ESO PORQUE SOMOS CLIENTES DE HACE MUCHOS AÑOS ENTONCES ES RARO QUE TENGA UN COMPORTAMIENTO ASÍ CON UN CLIENTE, ES A EMPRESA PROVEEDOR DIGAMOS.	Demora en soluciones	SANTIAGO, COMUNA EL ESPEJO	NA
qasLZccEssM9	GGEE	AP	SANTIAGO	Hombre	6	PORQUE HE TENIDO ALGUNOS INCONVENIENTES CON LOS TEMAS DE FACTURACIÓN, NO ME ESTÁN FACTURANDO Y ME CORTAN EL SERVICIO NO ES QUE YO NO LO PAGO SI NO QUE LA FACTURA NO ME ESTA LLEGANDO	Problemas de facturación	RANCAGUA SAN FERNANDO	NA
Nwr0GDXtOu5u	PYME	Mas	REGIONES	Mujer	5	PORQUE USTED ME ESTA PIDIENDO QUE LO EVALUÉ PUES YO LO EVALUÓ CON 5, NO ES TAN BUENO NI TAN MALO  ES MAS O MENOS	No es perfecto/ podría ser mejor	PLAZA	DIRECTORA
JxocQ9gXe2Yn	PYME	Mas	REGIONES	Hombre	5	PORQUE HE TENIDO ALGUNOS PROBLEMAS PERO NORMALES NO IMPORTANTES PERO HE TENIDO ALGUNOS PROBLEMITAS EN CALIDAD DEL SERVICIO HE TENIDO PROBLEMAS CON INTERNET COSAS REGULARES QUE PASAN	Mal servicio internet/ se cae/ lento/ falla	VIÑA DEL MAR	GERENTE Y ADMINISTRACION
1kFGsXLye0xb	MICRO	Mas	REGIONES	Hombre	7	PORQUE FUNCIONA BIEN, EN LOS SERVICIOS FIJOS DE LA EMPRESA, INTERNET, TELEFONÍA, EN LO QUE YO LO OCUPO.	Funciona bien,Buen servicio de internet/ rápido/ estable,Buen servicio de telefonía	VIÑA DEL MAR, 5TA REGIÓN.	NA
9HCzMTnRluY8	GGEE	AV	SANTIAGO	Mujer	7	"LOS SERVICIOS SON LO QUE ELLOS OFRECEN; INTERNET, TELEFONÍA FIJA; POR LA RÁPIDA COMUNICACIÓN QUE TENGO CON EL EJECUTIVO FIJO Y MÓVIL"	Buen servicio de los ejecutivos/ apoyo/ atención,Buen servicio/ eficiente,Buen servicio de internet/ rápido/ estable,Buen servicio de telefonía	ANTOFAGASTA	NA
8ZgqUXjtX4tZ	GGEE	AV	SANTIAGO	Hombre	6	PORQUE SE PUEDE MEJORAR EN DISPONIBILIDAD DE SERVICIO.	No es perfecto/ podría ser mejor	LAS CONDES	NA
Z1I3AsjVB98U	PYME	Mas	SANTIAGO	Mujer	4	POR QUE LA VERDAD QUE UNO CONTRATA EL SERVICIO NUNCA MAS HAY UN SEGUIMIENTO, EL SERVICIO ESTA SÚPER CARO, LA BANDA ANCHA ES PÉSIMA, Y ESTAMOS POR  CAMBIAR DE COMPAÑÍA, NO PUES NO HAY SEGUIMIENTO DE NADIE, ES MAS QEU SUFICIENTE CON ESO.	Es caro/ planes caros,No tiene contacto con los clientes/ difícil contactarse con la cia.,Mal servicio internet/ se cae/ lento/ falla	SANTIAGO LOS CONDES	GERENTE
fcA4eLIilYlm	GGEE	AV	REGIONES	Hombre	6	PORQUE EN GENERAL LOS COSTOS Ó SEA NO HE TENIDO MAYOR INCONVENIENTE CON LOS SERVICIOS, NO HE TENIDO PROBLEMAS DE CORTE, BAJA DE SERVICIO.	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente,Buenos precios	VALPARAISO	NA
loteqktBNvTP	PYME	MV	SANTIAGO	Hombre	6	PORQUE HAN SERVIDO BIEN, HAN TRABAJADO BIEN Y ME HAN RESPONDIDO LOS CORREOS Y NO TIENEN EL NÚMERO SIETE SIMPLEMENTE PORQUE NO MANDAN MUCHOS CORREOS DEL FLECBACK CON LA INFORMACIÓN QUE UNO CONVERSA CON EL EJECUTIVO,BIEN EN TANTO A LOS REQUERIMIENTOS COMO EN EL SERVICIO TÉCNICO, LOS REQUERIMIENTOS COMERCIALES POR EJEMPLO CUANDO UNO QUIERE CONTRATAR ATIENDEN RÁPIDO TE MANDAN LOS CONTRATOS NO ES TAN BUROCRÁTICO, EL SERVICIO TÉCNICO ATIENDE RÁPIDO NO SE DEMORA MÁS DE 24 HORAS.	Buen servicio/ eficiente,Soluciones rápidas,Buen servicio técnico/ rápido,Buen servicio de los ejecutivos/ apoyo/ atención	SANTIAGO CENTRO	ENCARGADO DE RED DE TELECOMUNICACIONES
