encriptado	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	SEG_CORFO	SEG_GOL	Ciudad_comuna	sex_enc	Regionx	Rubro
6NRnrGNSpDQ0	5	la recepción es buena pero el servicio al cliente telefónico es malicimo , servicio del personal que atiende es malo	GGEE	AV	huelas 5 region	Hombre	REGIONES	agricola
vObRyRrV36TQ	6	NO HEMOS TENIDO NINGUN PROBLEMA CON ENTEL, NO SE HA CAIDO EL INERNET LA PLATA TELEFONICA FUNCIONA PERFECTO. LA EJECUTIVA ME LLAMA CADA DOS MESES ESTA PENDIENTE DEL FUNCIONAMIENTO.	MEDIANA	MV	LAS CONDES	Mujer	SANTIAGO	INVERSIONES
B6wla2hEiBON	6	POR QUE IGUAL HAY INTERMITENCIAS EN LA SEÑAL AUNQUE NO ES SIMPRE .	GGEE	AV	CURICO	Mujer	REGIONES	PROVEDORES DE HORMONAS AGRICOLAS
rgwInZYsbduv	7. Muy satisfecho	Porque a funcionado bien no he tenido incoveniente  los servicios son estable no hay intermitensia,  la resucion de los problemas a sido rapida, es bueno el servicio.	GGEE	AV	Rancagua	Hombre	REGIONES	Vitvinicola
JQNz51JjIdAY	7. Muy satisfecho	PORQUE TODO EL SERVICIO ESTA BIEN NO TENGO NINGUNA QUEJA NADA QUE ME PREOCUPE FUNCIONA BIEN NO TENEMOS NINGUN PROBLEMA	GGEE	MP	ANTAFOGASTA	Hombre	REGIONES	HOTEL
bAlJZZrYxvk2	6	POR QUE PODRIA SER MEJOR PERO NO HAY PREOCUPACION DE LOS CLIENTES NO HAY SEGUIMIENTO A PROBLEMAS CON INTERFERENCIAS DE COMUINCACION.	GGEE	AV	COLINA	Hombre	SANTIAGO	SOLDAJE MINEROS
hMcZwIFt6FfA	5	NO HAY NUNGUNA EMPRESA TELEFONICA QUE REALMENTE DICEN QUE TRABAJA COMO TRABAJAN. EL TEMA TECNICO Y COMERCIAL ES SUPER IMPORTANTE, EN MOVISTAR FUE ESPANTOSO, ME CAMBIE A ENTEL Y ESO CAMBIO HA SIDO RELATIVAMENTE IMPECABLE LA PARTE TECNICA. HA ESTADO DENTRO DE LOS MARCOS DE DECENCIA, EL TEMA COMERCIAL ES COMPLICADO CUESTA ENCONTRAR SOLUCIONES, RESPUESTAS, HAY UN PROBLEMA POR EL ESTALLIDO SOCIAL.	PEQUEÑA	MV	LA REINA	Hombre	SANTIAGO	GRANJA EDUCATIVA
egXgfqU8fL3f	5	PORQUE HEMOS TENIDO INCOVENIENTE LA  LINES QUEDAN FUERA DE SERVICIO,  Y DEMORAN MUCHO EN VENIR A RESOLVER EL INCONVENIENTE.	MEDIANA	MV	CONCEPCION	Mujer	REGIONES	CLIMATIZACION
PtK9xcs9RymB	7. Muy satisfecho	POR QUE  TENEMOS BUENA VELOCIDAD  FUNCIONA BIEN.	MEDIANA	MP	PROVIDENCIA	Hombre	SANTIAGO	SERVICIOS PROFECIONALES
msz2L8stGe6P	7. Muy satisfecho	POR QUE FUNCIONA MUY BIEN, LAS VECES QUE QUE REQUIERO ALGO SIEMPRE ESTAN DISPONIBLES, NO ME CUESTA COMUNICARME, LAS VECES QUE REQUIERO INFORMACION ME RESPONDEN.	MEDIANA	MV	VITACURA	Mujer	SANTIAGO	INGENIERIA DE SISTEMAS
cF87iNMlhsBS	7. Muy satisfecho	CALIDAD DEL SERVICIO, SOPORTE TECNICO PRECIOS.	GGEE	AV	PROVIDENCIA	Hombre	SANTIAGO	INGENIERIA ELECTRICA
E46q6Hd1z7Ht	7. Muy satisfecho	PORQUE NO HEMOS TENIDO NINGUN PROBLEMA HACE COMO 3 AÑOS FUNCIONA TODO PERFECTO	GGEE	AV	LINARES	Hombre	REGIONES	MINERIA
6qKlGrzAqg0K	1. Muy insatisfecho	POR QUE DESDE MARZO QUE NO TIENE TELEFONO FIJO Y PERDIO A TODOS SUS CLIENTES, Y NUNCA LE DIERON UNA RESPUESTA, MANDO CORREOS Y NO LE CONTESTARON Y LE SIGUIERON COBRANDO. NUNCA MANDARON A UN TECNICO.	MICRO	Mas	RANCAHUA	Hombre	REGIONES	IMPRENTA
BArRXmiHi5gX	5	PPRQUE TIENEN PROBLEMAS TECNICOS QUE HAYA PROBLEMAS CON LA BANDA NO RECIBIMOS CORREOS EL TEMA MAS GRANDE ES EL VALOR MAS CARO QUE EL RESTO	PEQUEÑA	AV	VALPARAISO	Mujer	REGIONES	AGENCIA DE ADUANA
e1axBaEg9nAC	5	PORQUE NO ESTAMOS MUY SATISFECHOS CON EL SERVICIO EN CUANTO A INTERNET PORQUE EN REALIDAD LO QUE OFRECEN NO ES FINALMENTE LO QUE UNO RECIBE Y TAMPOCO TE DAN MUCHA SOLUCIÓN.	MICRO	Mas	LAS CONDES	Mujer	SANTIAGO	FLORERÍA
KveYyYawv2hm	6	a veces el internet se le cae, se va los datos.	PEQUEÑA	Mas	santiago	Mujer	SANTIAGO	exportadora
PiqmNK0tOwE6	6	Tiene un buen servicios en general y solo en ocasiones ha tenido problemas con la caida de la red	GGEE	AV	bencahue	Mujer	NS/NR	agricola
pMeVBSa9UCiR	7. Muy satisfecho	POR QUE HASTA LA FECHA QUE LO CONTRATAMOS NO HEMOS TENIDO PROBLEMAS DE SEÑAL  NI DE CAIDA NI NADA. TENEMOS TAMBIEN BUENA RELACION CON EL EJECUTIVO DE ATENCION ES RAPIDA LA ATENCION.	MEDIANA	AV	PROVIDENCIA	Mujer	SANTIAGO	SERVICIOS DE INFORMATICA
kL3Yvzx4LoSG	5	PORQUE EL SERVICIO NO ES EFICIENTE ES LIMITADO, NO ES EFICIENTE	MEDIANA	Mas	CENTRO	Hombre	REGIONES	INGENIERIA
0MPCAgLKaiNr	6	EL SERVICIO ES BASTANTE BUENO, PERO TUBIMOS UNAS DIFICULTADES EN CAMBIOS DE PLAN. TENIAMOS UN PLAN ANTIGUO QUE NOS CONSTO MUCHO DAR DE BAJA	MEDIANA	MV	VITACURA	Hombre	SANTIAGO	EXPORTACION DE FRUTA FRESCA
0mRlQMHyCg4x	2	PORQUE EL SERVICIO ES MALO ES MALA LA POOST VENTA DE ENTEL HEMOS TENIDO PROBLEMAS CON LA FACTURACION	PEQUEÑA	Mas	PROVIDENCIA	Hombre	SANTIAGO	ESTUDIO JURIDICO
Nt90jxtVGx1d	5	PORQUE HEMOS TENIDO ULTIMAMENTE PROBLEMAS CON EL SERVICIO. SE N OS CORTABAN LAS LLAMADAS.	GGEE	AV	CURICO	Hombre	REGIONES	ELABORACION DE MASTOS
r6HlJCon78w5	7. Muy satisfecho	por que de los años que tiene el servicio no ha tenido problemas con ellos ha funcionado perfecto	MEDIANA	AP	santiago	Hombre	SANTIAGO	call center
jSg7oUezfOcU	7. Muy satisfecho	ES MI APRECIACION PORQUE LLEVO MAS DE 15 AÑOS TRABAJANDO CON ENTEL	GGEE	AV	IQUIQUE TARAPACA	Hombre	REGIONES	LA GRAN MINERIA SERVICIO CONTRATISTA
Us0GOku6jr3Q	6	"PORQUE EN GENERAL LOS SERVICIOS SON BUENOS, ESTABLES Y BUENA RESPUESTA CUANDO UNO LO REQUIERE; CUANDO UNO TIENE ALGUNA CONTINGENCIA HACE LOS TIPICOS TICKETS Y ELLOS REACIONAN RÁPIDO, SIEMPRE EL PROVEEDOR TENGA RAPIDEZ CUANDO EXISTE UNA CONTINGENCIA."	GGEE	AV	VITACURA	Hombre	SANTIAGO	FABRICACIÓN DE CEMENTO
XbkJmYeEXvFb	6	PORQUE EN ALGUNAS SITUACIONES HEMOS TENIDO FALTA DE INFORMACIÓN CON RESPECTO A ALGUNOS VALORES DE PLANES Y TODO ESE TIPO DE COSAS. ADEMÁS, LA VERDAD ES QUE EL SERVICIO FIJO YA AHORA ESTÁ PASANDO A MEJOR VÍA, PORQUE POR ESO TE COMENTO YO, QUE LAMENTABLEMENTE PARA CONTRATAR UN PLAN O BANDA ANCHA O INTERNET, PRÁCTICAMENTE U OBLIGATORIAMENTE TE AGREGAN UN TELÉFONO FIJO.	PEQUEÑA	Mas	MAIPU	Hombre	SANTIAGO	SERVICIOS MECÁNICOS
QrdwF54slN9D	5	ABITUALMENTE TENGO PROBLEMAS DE CONECTIVIDAD SE DESCONECTA LA SEÑAL	PEQUEÑA	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	6	PORQUE ESTA SATISFECHO, NO TIENE PROBLEMA CON EL SERVICIO Y CUANDO QUIERE HACER CAMBIOS LO ATIENDEN BIEN POR TELEFONO, LE DAN SOLUCIONES, OFERTAS.	PEQUEÑA	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	5	ES CARO EL SER VICIO	PEQUEÑA	MV	NA	Mujer	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	PORQUE NO HE TENIDO PROBELMAS, ME HA FUNCIONADO BIEN, CUANDO TENGO QUE CAMBIARME  ESTAN AHI,  NO SE CAE. A CADA RATO AVECES  SE CAE LAS LINEAS	GGEE	AV	NA	Mujer	REGIONES	NA
QrdwF54slN9D	2	POR QUE ES MALO EL SERVICIO , EL SERVICIO TECNICO TODO EN GENERAL Y VTR ES PEOR SI ENTEL TIENE 2 VTR TIENE 1	MICRO	Mas	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	4	"SE CAE EL INTERNET DE REPENTE; TIENE INTERMITENCIA EN QUE DE REPENTE ESTOY TRABAJANDO Y SE CAE UNOS SEGUNDOS O TIENE INTERMITENCIA Y NO PODÉI FACTURAR."	GGEE	MV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	En general no hemos tenido ningún tipo de problemas	MEDIANA	MP	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	ES UN SERVICIO ESTABLE,DE RAPIDA RESPUESTA ANTE ALGUN IMPREVISTO Y DE BUEN PRECIO.	PEQUEÑA	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	POR QUE SON EFECIENTES Y ESTA CON ELLOS DESDE QUE EMPECE MI EMPRESA  ME ATIENDEN BIEN MIS REQUERIMIENTO ME DAN SOLUCIONES llega la informacion via mail y cómo corresponde	MICRO	Mas	NA	Mujer	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	PORQUE ES LA UNICA COMPAÑIA QUE TENEMOS DISPONIBLE NO MAS POR ESO ES QUE LO QUE PASA ES QUE TIENE CONECTIVIDAD FIJA ACA POR LA RED ZONA POR ESO POR LA ZONA	PEQUEÑA	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	1. Muy insatisfecho	SE NOS HA CAIDO LOS SERVICIOS UNA VEZ A LA SEMANA	GGEE	MP	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	6	PORQUE CUANDO YO CONTRATE EL SERVICIO HICE UNA PREGUNTA SI ERA DEDICADO Y NO SUPIERON DAR LA RESPUESTA Y CUANDO VINIERON A INSTALARME ME DIERON UN SERVICIO UNO A CUATRO SI ESTAN DISPONIBLES LO PUEDO OCUPAR Y SI NO ESTAN DISPONIBLE ME DAN MINIMO VEINTICINCO	PEQUEÑA	MV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	6	PORQUE HAY ALGUNOS INPREVISTOS SE  CAYO EL INTERNET Y OTROS SERVICIOS QUE TENEMOS EN LA EMPRESA	PEQUEÑA	MP	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	6	PORQUE NO TIENEN UNA CAPACIDAD OPTIMA DE RESPUESTA, QUE RESUELBAN TOOD SIEMPRE QUEDA ALFO PEDIENTE	MICRO	Mas	NA	Hombre	NS/NR	NA
QrdwF54slN9D	7. Muy satisfecho	PORQUE ME HAN CUMPLIDO CON TODO LO QUE TENGO EN TODO LO QUE HE REQUERIDO QUE ES EN TODO LO QUE NECESITO	PEQUEÑA	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	5	EN UNA OPORTUNIDAD TENIA UN NUMERO QUE TENIA POR AÑOS, Y QUIZO DEJAR EL PLAN CON UN NUMERO DEL CUAL CERRARON Y SE QUEDO SIN ESE NUMERO, NO HIZO EL RECLAMO. PERDIO EL NUMERO, LE DIERON DE BAJA SU NUMERO.	MICRO	Mas	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	6	porque antes me llegaba las facturas a tiempo , cada  rato cambia los formatos de la pagina web . para acceder a mi cuenta  es  un poco tedioso porque ya uno se acostumbra a un formato.	PEQUEÑA	Mas	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	NO HE RECIBIDO NINGUNA QUEJA , LA VERDAD NO LOS HE VISTO PERO HE RECIBIDO NINGUNA QUEJA TAMPOCO / NO DA MAS INFORMACION	GGEE	AV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	6	POR QUE NO A SIDO PERFECTRO IMPREVISTRO CON LA SEÑAL	MICRO	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	Por los momento no He tenido pdroblemas	GGEE	AP	NA	Mujer	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	SE DEMORAN MUCHO MENOS DEL PLAZO QUE DAN , PARA REPARAR EL SERVICIO , POR EL CORTE DE CABLE DE FIBRA DICEN QUE SE VAN A DEMORAR 12 PERO EL MISMO DIA LO TIENEN SOLUCIONADO / NO DA MAS INFORMACION	PEQUEÑA	AV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	6	"PORQUE A PESAR DE QUE ENTREGAN UN BUEN SERVICIO EN TODO IGUAL A VECES HAY ALGUNOS ERRORES ENTONCES NOS HAN OBLIGADO A LLAMAR A LOS TÉCNICOS, EN FIN, TAL VEZ QUE SE HICIERA ALGUNA LLAMADA EN UNA OPORTUNIDAD DEL SISTEMA DEL APARATO QUE NOS ENTREGARON ENTONCES HAY UN DESGASTE DE POR MEDIO PERO EN GENERAL ES BUENA LA ATENCIÓN DE ENTEL; ERRORES POR EJEMPLO CON ELLOS TENEMOS DE LOS TELÉFONOS, LÍNEA FIJA Y ALGUNOS TELÉFONOS SIMPLEMENTE HAN COMENZADO A FALLAR ENTONCES NOS HAN OBLIGADO A CAMBIAR, A LLAMAR AL TÉCNICO, CONTRATAR SERVICIOS NUEVOS PORQUE YA NO TIENEN LOS SERVICIOS PORQUE YA ESTÁN DESACTUALIZADO, COSAS ASÍ."	PEQUEÑA	AV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	5	PORQUE LA BANDA ANCHA NO ES MUY BUENA LA SEÑAL ES MALA	PEQUEÑA	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	"POR EL BUEN SERVICIO QUE HE TENIDO HASTA EL MOMENTO; EN QUE LO QUE CONTRATÉ SE HA CUMPLIDO."	MEDIANA	MP	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	4	No han hecho ajustes en los precios independiente que no se esten utilisando los servicios ellos cobran igual, porque el servicio no esta utilisando la mayoria de las empresas estan con teletrabajo y las oficinas no estan trabajando igual cobran la factura.	PEQUEÑA	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	3	"PORQUE HOY EN DÍA EL SERVICIO DE BANDA ANCHA ESTA FUNCIONANDO PÉSIMO; INTERNET, PÉSIMA CONECTIVIDAD Y SE CAE CONSTANTEMENTE."	MEDIANA	AV	NA	Mujer	REGIONES	NA
QrdwF54slN9D	4	PORQUE ES MUY MALA CONECTIVIDAD. EL INTERNET ES MUY MALO.	MEDIANA	MP	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	2	Porque es muy malo el servicio al cliente es muy lento en el tiempo de respuesta.	GGEE	AV	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	6	ACTUALMENTE TIENEN CAIGA, Y ACTUALMENTE CREO QUE ESTA UN POCO CARO EL VALOR.	MEDIANA	MP	NA	Hombre	REGIONES	NA
QrdwF54slN9D	5	ES DIFÍCIL CONTACTARSE CON ELLOS EN QUE UN PROBLEMA TÉCNICO SE DEMORAN 1 DÍA O 2 DÍAS. ADEMÁS, CUANDO UNO VA A LA OFICINA SIEMPRE ESTÁ LLENO.	PEQUEÑA	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	5	PORQUE EL POST VENTA DE ENTEL ES MALO, NO ME SOLUCIONAN PROBLEMAS.	PEQUEÑA	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	6	NO HEMOS TENIDO MUCHO PROBLEMA, PERO TAMPOCO ES EXCELENTE QUE DIGAMOS QUE A VECES NO SE VA, ES MUY RARO PERO SI SE VA DE VEZ EN CUANDO O BAJA LA VELOCIDAD DE TRANSMISIÓN.	MEDIANA	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	4	NO FUNCIONA COMO CORRESPONDE, LAS CUENTAS NUNCA ESTAN CLARAS, NO PUEDO REVISAR LAS CUENTAS, MAL ENROLAMIENTO POR PARTE DE ELLOS. LOS TELEFONOS FUNCIONAS LA BANDA ANCHA FUNCIONA PERFECTO PERO LOS TELEFONOS A VECES NO SE ESCUCHA NADA.	MICRO	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	porque nunca he tenido problema con la coneccion, y por el precio.	MEDIANA	MP	NA	Hombre	REGIONES	NA
QrdwF54slN9D	5	porque no es muy bueno el servicio porque se cae la conexión de repente o no funciona. Pero también es bueno.	MEDIANA	AV	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	PARA MI ENTEL CUMPLE CON TODO  LO QUE ME VENDCIERON, ES MUCHO  MEJOR QUE OTRAS EMPRESAS, ESTAMOS MUY SATISFECHOS//NO DA MAS INFORMACION	MICRO	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	6	PORQUE EL SERVICIO ES BEUNO PERO CUANDO SE CAE EL SISTEMA  SE DEMORA, LA VELOCIDAD ES BUENA FUNCIONA TODO EL TIEMPO	PEQUEÑA	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	6	Ya que ha tenido caída de servicio en donde el internet no funciona	MEDIANA	AV	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	PORQUE EL SERVICIOS ES BUENO. TENGO TODO NUNCA FALLA	PEQUEÑA	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	por que llevamos 22 años con la empresa noha tenido mayor problema no se cae el servicio	MICRO	Mas	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	5	PORQUE NO HAY NADA QUE EVCALUE CON 7.	PEQUEÑA	MP	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	TIENE BUENA COBERTURA , SON RAPIDOS ATIENDEN BIEN , TODO LO DEMAS BIEN	MICRO	Mas	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	6	CON ENTEL TERMINE ALGUNOS SERVICIOS PORQUE NO NOS ATENDIA BIEN, TENIAMOS PROBLEMAS CON LA CONECTIVIDAD.	MEDIANA	AV	NA	Mujer	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	PORQUE NO HE TENIDO PROBLEMAS CON EL SERVICIO A INTERNET, TELEFONÍA CELULAR Y TELEFONÍA FIJA. EN SERVICIOS FIJOS, AL USO O QUE SE CAIGAN LOS DATOS O PODER OCUPARLO SIN PROBLEMAS.	PEQUEÑA	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	6	POR EL BUEN SERVICIO QUE TIENE POSTVENTA Y COVERTURA	PEQUEÑA	Mas	NA	Hombre	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	PORQUE NO HE TENIDO NINGUN PROBLEMA NI EN FACTURACION NI TECNICAMENTE TAMPOCO SIEMPRE ME ATIENDEN BIEN EN LA POST VENTA	PEQUEÑA	MP	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	6	PORQUE SIEMPRE SOLICITO COSAS ME SOLUCIONAN PERO A VECES ME TRAMITAN	MEDIANA	AV	NA	Mujer	REGIONES	NA
QrdwF54slN9D	5	tiene algunos problema con las velocidades y no hay posibilidad de subir la velocidad	MEDIANA	AP	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	LA ESTABILIDAD DE LA RED, NUCA SE CAE. LA CONFIANZA CON EL EJECUTIVO. CUANDO LO REQUIERO RESPONDEN A LA BREVEDAD.	GGEE	AV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	porque nunca he tenido ningún tipo de  problema .ejemplo: la conexión	PEQUEÑA	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	NO HA TENIDO NINGUN PROBLEMA, CUANDO TIENEN REQUERIMIENTOS SE CUMPLEN	MEDIANA	AP	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	6	solamente por el tema de precios en este minutos hay competencia de precios mas bajos, es   en estos momentos desde antes dela pandemia pero como tengo contrato de por medio no me puedo salir	GGEE	AP	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	5	porque no es todo lo bueno que uno quisiera, siendo un buen servicio. ejemplo, con la pandemia bajaron precios en otras compañías, en Entel no hicieron nada, nada más que agregar.	PEQUEÑA	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	5	PORQUE CUANDO HEMOS REQUERIDO CONFIGURACIONES SE HAN TOAMDO DEMACIADO TIEMPO PARA HACELO LA ULTIMA VEZ SE DEMORARON 7 MESES EN UN CAMBIO	MEDIANA	AV	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	PORQUE SIEMOPRE MESOLOCIONAN LOS PROBLEMAD CIUANDO SE ME SOLICITA UNO	PEQUEÑA	Mas	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	6	PORQUE ES BUENO, TIENEN UNA RAPIDA ATENCION,  SON AMABLES	PEQUEÑA	MV	NA	Mujer	REGIONES	NA
QrdwF54slN9D	5	"PORQUE HAY DETALLES QUE TIENEN MEJORAR, A VECES NO ME DAN ALGUNAS SOLUCIONES; MAYOR PREOCUPACIÓN POR EL CLIENTE Y SOLUCIONAR A TIEMPO LOS PROBLEMAS."	PEQUEÑA	MV	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	6	porque  es un servicio  bueno pero no llega a ser de excelencia , que no haya caídas y si hay caidas los servicios sean muy rapido  cosa   que no hay el servicio técnico no es  muy bueno .	GGEE	AV	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	5	PORQUE AVECES CUANDO SE AH PRECENTADO ALGUN INCONVENIENTE LOS TIEMPOS DE RESPUETSAS SON ALTOS CUANDO HAY FALLAS DE INTERNET O CORTES SIENTO QUE LOS TIEMPOS DE RESPUESTA SON ALTOS DEBERIA SERVICVIO QUE SE RESTAURA EN EMNOS DE UAN HORA	GGEE	AV	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	porque no he tenido dificultades con el sercio y en cuando llamo al soporte entieden los requerimientos yo me explico tecnicamente y ellos entienden lo que yo quiero.	MEDIANA	AV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	"NO HE TENIDO NINGÚN PROBLEMA, SIEMPRE FUNCIONA BIEN Y SÚPER RÁPIDO EN QUE ES MUY RÁPIDO; O SEA, NUNCA SE ME HA CAÍDO Y YO FUNCIONO CON MUCHOS SISTEMAS, ENTONCES, PUEDO TRABAJAR CON VARIAS PERSONAS A LA VEZ Y, LAS PERSONAS QUE ESTÁN CONMIGO, TRABAJAN BIEN."	PEQUEÑA	Mas	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	BUEN SERVICIO Y CONECTIVIDAD CONSTANTE, INTERNET BANCDA ANCHA	PEQUEÑA	MV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	4	muy lento el servicio,  el servicio de internet funciona pesimo.	PEQUEÑA	Mas	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	PORQUE EL SERVICIO ES MUY BUENO EN ESTABILIDAD BANDA ANCHA Y TELEFONÍA, NO HE TENIDO PROBLEMAS EN EL SERVICIO.	MEDIANA	AV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	6	"PORQUE EN GENERAL DAN UN BUEN SERVICIO; NO SE CAE, YO NECESITO QUE INTERNET ESTE FUNCIONANDO PERMANENTEMENTE Y EFECTIVAMENTE SI ESO SUCEDE. A VECES NOS CUENTA COMUNICARNOS CUANDO NECESITAMOS ALGO, PERO EN GENERAL ESTA BIEN Y NO SE NOS CAE, CUMPLE CON LOS REQUERIMIENTOS QUE SE COMPROMETIERON."	PEQUEÑA	MV	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	6	ES BUENA COMPAÑIA, NO HE TENIDO PROBLEMA.	PEQUEÑA	Mas	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	no he tenido ni un problema, no he tenido deconexion todo lo resuelven rapido.	PEQUEÑA	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	6	PORQUE EN ALGUNOS OCASIONES TUVE PROBLEMA DE INTERNET. SE CAÍA Y NO HABÍA SEÑAL.	PEQUEÑA	Mas	NA	Hombre	SANTIAGO	NA
QrdwF54slN9D	6	PORQUE NO TENMOS PROBELMAS CON ELLOS, EL SERVICIO CUANDO SE CAE Y SI NECESITAMOS LO RESUELVEN DE FORMA RAPIDO	MEDIANA	AV	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	7. Muy satisfecho	NUNCA TENEMOS PROBLEMAS CON EL INTERNET PESE A LA CANTIDAD DE PERSONAS QUE LO USAN NO BAJA LA CALIDAD Y NO ES LENTO ME GUSTA EL INTERNET	PEQUEÑA	Mas	NA	Mujer	REGIONES	NA
QrdwF54slN9D	5	PORQUE NO FALLA MUCHO, FALLA POCO PERO TIENE UN LIMITE SUPERIOR MUY BAJO LIMITE DE BANDA ANCHA DE 60 MEGAS ES BAJO PORQUE HE TENIDO ESA VELOCIDAD POR MUCHO TIEMPO Y HE TENIDO QUE LLAMAR PARA QUE LA AUMENTEN Y ME HAN OFRECIDO DESCUENTO PARA QUE SIGA CON ELLOS	PEQUEÑA	Mas	NA	Hombre	NS/NR	NA
QrdwF54slN9D	7. Muy satisfecho	HEMOS TENIDO VARIAS EXPERIENCIA CON OTRAS COMPAÑIA Y HABIAMOS TENIDO PROBLEMAS CON LA SEÑAL, CON ENTEL NO HA TENIDO NINGUN PROBLEMA.	MEDIANA	AV	NA	Mujer	SANTIAGO	NA
QrdwF54slN9D	6	SI BIEN PRESTAN SERVICIO, HAY PARTE DE SERVICIO POST VENTA QUE NO CUMPLEN CON COSAS QUE ESPERAN: PLATAFORMA DIGITAL INCOMPLETA NO DEJA ACCEDER DE FORMA EXPEDITA A CARGA MASIVA DESCARGA DEL SISTEMA, DETALLES DEL CONSUMO NO SE PUEDE DESCARGAR. PERFIL DE USUARIO DE SISTEMA LES FALTA POR HACER	GGEE	AV	NA	Hombre	REGIONES	NA
QrdwF54slN9D	7. Muy satisfecho	PORQUE NO TENGO PROBLEMAS POR EL MOMENTO.	GGEE	AP	NA	Mujer	REGIONES	NA
QrdwF54slN9D	3	PORQUE HA ESTADO MALO, SE HA ESTADO CAYENDO Y ESTUVIMOS SIN INTERNET UNA MAÑANA, FUE ESO, NADA MÁS QUE SE CAYÓ Y ESTUVIMOS SIN INTERNET UNA MAÑANA Y FUERON VARIOS DÍAS, VARIAS HORAS Y UNA MAÑANA ENTERA, NO ME ACUERDO SI FUE JUNIO, JULIO, ESO NO MÁS.	MEDIANA	MV	NA	Hombre	REGIONES	NA
